"2018-01-01",0,"KÄP","PSL","L",0,0,0,0,1
"2018-01-01",0,"HNA","RKL","L",2,0,1,0,2
"2018-01-01",0,"KVY","RKL","L",0,0,0,-1,1
"2018-01-01",0,"KE","SAV","L",1,0,0,-1,2
"2018-01-01",0,"KRS","SAV","L",1,0,0,0,1
"2018-01-01",0,"VTR","SJ","T",0,-23,0,-1,1
"2018-01-01",0,"IKO","STI","M",1,0,1,0,1
"2018-01-01",0,"LR","TAP","T",0,-15,0,-3,1
"2018-01-01",0,"HKH","TKL","L",1,0,0,0,2
"2018-01-01",0,"PLA","TKL","L",7,0,2,0,3
"2018-01-01",0,"KU","TL","T",0,-19,0,-1,1
"2018-01-01",0,"ML","TNA","L",3,0,0,-4,4
"2018-01-01",0,"PLA","TNA","L",1,0,0,0,1
"2018-01-01",0,"HEK","TOL","L",0,0,0,0,1
"2018-01-01",0,"KKN","TOL","L",0,0,0,0,1
"2018-01-01",0,"KKN","TOL","M",1,0,0,0,2
"2018-01-01",0,"HLT","TOM","M",0,-2,0,0,1
"2018-01-01",0,"EPO","TRL","L",0,0,0,0,1
"2018-01-01",0,"KVH","TRL","L",1,0,0,0,1
"2018-01-01",0,"TAP","TRÄ","T",0,-15,0,0,1
"2018-01-01",0,"KUV","UTI","T",0,-4,0,0,1
"2018-01-01",0,"VKS","VEH","L",9,0,0,-1,1
"2018-01-01",0,"VIA","VIA","T",0,-21,0,0,1
"2018-01-01",0,"ITA","VIN","T",0,-18,0,-1,1
"2018-01-01",0,"RMA","VJO","T",0,-18,0,-1,1
"2018-01-01",0,"JRS","VKH","L",0,0,0,0,1
"2018-01-01",0,"JRS","VKH","M",0,-3,0,-2,2
"2018-01-01",0,"MAS","VKH","L",0,0,0,-1,1
"2018-01-01",0,"LAV","VKS","L",10,0,1,0,1
"2018-01-01",0,"HPL","VMO","L",4,0,0,0,2
"2018-01-01",0,"LPÄ","VTR","T",0,-22,0,-1,1
"2018-01-01",1,"KKI","AHV","T",0,-12,0,0,1
"2018-01-01",1,"JP","AIN","L",1,0,1,0,1
"2018-01-01",1,"HY","ARP","L",1,0,0,0,1
"2018-01-01",1,"RI","ARP","L",0,0,0,0,1
"2018-01-01",1,"ASO","ASO","L",5,0,0,0,1
"2018-01-01",1,"HVK","ASO","L",3,0,0,-1,1
"2018-01-01",1,"LNÄ","ASO","L",8,0,0,0,2
"2018-01-01",1,"RSM","AVP","L",12,0,0,0,2
"2018-01-01",1,"VMS","AVP","L",6,0,0,0,2
"2018-01-01",1,"KLH","EPO","L",1,0,0,0,1
"2018-01-01",1,"KLH","EPO","M",0,-6,0,-1,2
"2018-01-01",1,"TRL","EPO","L",12,0,0,0,2
"2018-01-01",1,"HEK","HEK","L",0,0,0,0,1
"2018-01-01",1,"JRS","HEK","L",8,0,0,0,2
"2018-01-01",1,"TOL","HEK","M",2,0,0,-1,1
"2018-01-01",1,"KVY","HKH","M",0,-1,0,-1,1
"2018-01-01",1,"TKL","HKH","L",14,0,0,0,5
"2018-01-01",1,"HLT","HLT","T",0,-13,0,0,1
"2018-01-01",1,"HNA","HNA","L",1,0,0,0,1
"2018-01-01",1,"KRS","HNA","L",1,0,0,0,1
"2018-01-01",1,"KRS","HNA","M",0,-1,0,-1,1
"2018-01-01",1,"RKL","HNA","L",2,0,0,0,2
"2018-01-01",1,"VMA","HNO","T",0,-7,0,0,1
"2018-01-01",1,"KY","HOS","T",0,-4,0,-2,1
"2018-01-01",1,"HPL","HPL","M",0,-2,0,0,1
"2018-01-01",1,"KHK","HPL","L",6,0,0,0,4
"2018-01-01",1,"POH","HPL","L",3,0,0,0,2
"2018-01-01",1,"VMO","HPL","L",0,0,0,0,1
"2018-01-01",1,"VMO","HPL","M",0,-11,0,-1,1
"2018-01-01",1,"TOM","HR","T",0,-12,1,0,1
"2018-01-01",1,"HKH","HVK","L",12,0,1,0,4
"2018-01-01",1,"HVK","HVK","L",8,0,0,0,2
"2018-01-01",1,"KVY","HVK","L",2,0,0,-1,2
"2018-01-01",1,"ARP","HY","L",0,0,0,0,1
"2018-01-01",1,"PLP","HY","L",1,0,0,0,1
"2018-01-01",1,"HKI","ILA","L",4,0,3,0,2
"2018-01-01",1,"KHK","ILA","L",2,0,0,0,2
"2018-01-01",1,"KHK","ILA","M",0,-12,1,0,2
"2018-01-01",1,"PSL","ILA","L",2,0,0,0,2
"2018-01-01",1,"PUR","JK","L",2,0,0,-1,1
"2018-01-01",1,"AIN","JP","L",2,0,0,0,1
"2018-01-01",1,"SAU","JP","L",0,0,0,-1,1
"2018-01-01",1,"VKH","JRS","L",8,0,0,0,2
"2018-01-01",1,"MKO","JTS","T",0,-15,0,-2,1
"2018-01-01",1,"NMÄ","KA","T",0,-10,0,0,1
"2018-01-01",1,"MLO","KAN","L",5,0,0,0,2
"2018-01-01",1,"POH","KAN","L",5,0,0,0,2
"2018-01-01",1,"KYT","KE","L",0,0,1,0,1
"2018-01-01",1,"SAV","KE","L",1,0,0,0,1
"2018-01-01",1,"KIL","KEA","L",6,0,0,0,2
"2018-01-01",1,"KNI","KEA","L",1,0,0,0,1
"2018-01-01",1,"KNI","KEA","M",0,-8,0,-1,2
"2018-01-01",1,"HPL","KHK","L",2,0,0,-1,2
"2018-01-01",1,"HPL","KHK","M",0,-11,0,0,1
"2018-01-01",1,"ILA","KHK","L",6,0,0,-2,4
"2018-01-01",1,"KEA","KIL","L",1,0,0,0,1
"2018-01-01",1,"KEA","KIL","M",0,-2,0,0,1
"2018-01-01",1,"KIL","KIL","M",0,-7,0,0,1
"2018-01-01",1,"LPV","KIL","L",5,0,0,0,2
"2018-01-01",1,"TA","KJR","T",0,-30,0,-2,1
"2018-01-01",1,"KN","KKI","T",0,-12,7,0,1
"2018-01-01",1,"EPO","KLH","L",10,0,0,-2,2
"2018-01-01",1,"MAS","KLH","L",1,0,1,0,1
"2018-01-01",1,"MAS","KLH","M",0,-5,0,-2,2
"2018-01-01",1,"KEA","KNI","L",6,0,0,0,2
"2018-01-01",1,"KVH","KNI","L",1,0,0,0,1
"2018-01-01",1,"KVH","KNI","M",0,-7,0,-1,2
"2018-01-01",1,"KJR","KPA","T",0,-31,0,-1,1
"2018-01-01",1,"KV","KRA","T",0,-7,2,0,1
"2018-01-01",1,"MJJ","KRR","T",0,-63,0,-3,1
"2018-01-01",1,"HNA","KRS","L",2,0,0,0,2
"2018-01-01",1,"SAV","KRS","L",2,0,1,0,2
"2018-01-01",1,"SAV","KRS","M",0,0,0,-1,1
"2018-01-01",1,"KPA","KTH","T",0,-32,0,-1,1
"2018-01-01",1,"RSM","KTÖ","L",6,0,0,0,2
"2018-01-01",1,"VEH","KTÖ","L",15,0,0,0,3
"2018-01-01",1,"UTI","KUV","T",0,-30,2,0,1
"2018-01-01",1,"KNI","KVH","L",11,0,0,-1,3
"2018-01-01",1,"TRL","KVH","L",1,0,0,0,1
"2018-01-01",1,"TRL","KVH","M",0,-6,0,0,2
"2018-01-01",1,"IKR","KVT","M",0,-10,3,0,1
"2018-01-01",1,"KUV","KVT","T",0,-31,0,-1,1
"2018-01-01",1,"RKL","KVY","L",2,0,0,-1,2
"2018-01-01",1,"RKL","KVY","M",0,0,0,0,1
"2018-01-01",1,"AIN","KYT","L",0,-1,0,-2,1
"2018-01-01",1,"KYT","KYT","L",2,0,0,0,1
"2018-01-01",1,"HKI","KÄP","L",3,0,0,0,2
"2018-01-01",1,"OLK","KÄP","L",8,-1,0,-2,4
"2018-01-01",1,"OLK","KÄP","M",0,-2,0,-1,1
"2018-01-01",1,"PSL","KÄP","L",0,0,0,0,1
"2018-01-01",1,"YLÖ","LAK","T",0,-43,0,-4,1
"2018-01-01",1,"SUO","LAU","M",8,0,0,-1,1
"2018-01-01",1,"MRL","LAV","L",7,0,0,0,2
"2018-01-01",1,"VKS","LAV","L",6,0,0,0,2
"2018-01-01",1,"LNÄ","LEN","L",8,0,0,0,2
"2018-01-01",1,"VMS","LEN","L",9,0,0,0,1
"2018-01-01",1,"VLH","LH","T",0,-13,0,-1,1
"2018-01-01",1,"KEM","LI","T",0,0,0,-3,1
